address_name,category_group_name,category_name,phone,place_name,place_url,road_address_name,x,y
지번:서울 중구 중림동 200,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-312-6166,장소이름:서울우진갈비,웹링크:http://place.map.kakao.com/34995480,도로명주소:서울 중구 중림로 10,경도:126.9665673787,위도:37.5581592183411
지번:서울 중구 중림동 1154,음식점,음식점 > 한식,전화번호:02-362-2277,장소이름:조개조,웹링크:http://place.map.kakao.com/2015295042,도로명주소:서울 중구 중림로 21,경도:126.9661370377616,위도:37.558748347833934
지번:서울 중구 중림동 200,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:010-9264-1494,장소이름:버들이야기,웹링크:http://place.map.kakao.com/23487112,도로명주소:서울 중구 중림로 10,경도:126.96538554448,위도:37.5587247039845
지번:서울 중구 중림동 200,음식점,음식점 > 중식 > 양꼬치,전화번호:02-312-3933,장소이름:중림 양갈비양꼬치,웹링크:http://place.map.kakao.com/938360777,도로명주소:서울 중구 중림로 10,경도:126.96619379056702,위도:37.55838616325218
지번:서울 중구 중림동 1154,음식점,음식점 > 카페 > 커피전문점 > 할리스,전화번호:02-363-1388,장소이름:할리스 충정래미안점,웹링크:http://place.map.kakao.com/19336938,도로명주소:서울 중구 중림로 21,경도:126.966195878283,위도:37.5587753946081
지번:서울 중구 중림동 200,음식점,"음식점 > 술집 > 호프,요리주점 > 금별맥주",전화번호:02-6949-3376,장소이름:금별맥주 충정로역점,웹링크:http://place.map.kakao.com/1857202437,도로명주소:서울 중구 중림로 10,경도:126.96546927729248,위도:37.55876617436938
지번:서울 중구 중림동 200,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",전화번호:02-2135-7460,장소이름:귀한족발 충정로점,웹링크:http://place.map.kakao.com/1545990401,도로명주소:서울 중구 중림로 10,경도:126.96589380989286,위도:37.55851672156505
지번:서울 중구 중림동 200,음식점,음식점 > 한식 > 순대 > 무봉리토종순대국,전화번호:02-312-0401,장소이름:무봉리토종순대국 충정로점,웹링크:http://place.map.kakao.com/13288189,도로명주소:서울 중구 중림로 10,경도:126.96593341521287,위도:37.55853204995031
지번:서울 중구 중림동 200,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-313-6620,장소이름:이렇게맛있어야돼지 충정로점,웹링크:http://place.map.kakao.com/511360115,도로명주소:서울 중구 중림로 10,경도:126.965660602884,위도:37.5586481995492
지번:서울 중구 중림동 200,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-365-5515,장소이름:제주마을하도리 본점,웹링크:http://place.map.kakao.com/1375251258,도로명주소:서울 중구 중림로 10,경도:126.96559833458775,위도:37.55869233028095
지번:서울 중구 중림동 200,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-393-0704,장소이름:해구제철소,웹링크:http://place.map.kakao.com/496963999,도로명주소:서울 중구 중림로 10,경도:126.966431527372,위도:37.5582447745277
지번:서울 중구 중림동 200,음식점,음식점 > 치킨,전화번호:02-362-9295,장소이름:닭스 충정로역점,웹링크:http://place.map.kakao.com/20525737,도로명주소:서울 중구 중림로 10,경도:126.965761331052,위도:37.5586491297993
지번:서울 중구 중림동 151-4,음식점,음식점 > 한식,전화번호:02-365-8909,장소이름:고센,웹링크:http://place.map.kakao.com/343462938,도로명주소:서울 중구 중림로 25-5,경도:126.96642450749,위도:37.558755637909
지번:서울 중구 중림동 200,음식점,음식점 > 술집 > 실내포장마차,전화번호:02-392-6010,장소이름:달달한포차 충정로점,웹링크:http://place.map.kakao.com/92339312,도로명주소:서울 중구 중림로 10,경도:126.96572172199,위도:37.5586419103296
지번:서울 중구 중림동 200,음식점,음식점 > 양식 > 피자 > 피자에땅,전화번호:02-365-1444,장소이름:피자에땅 서대문점,웹링크:http://place.map.kakao.com/15874762,도로명주소:서울 중구 중림로 10,경도:126.96542060518576,위도:37.55877787308681
지번:서울 중구 중림동 149-2,음식점,음식점 > 카페 > 테마카페 > 북카페,전화번호:02-6365-1904,장소이름:카페일므디,웹링크:http://place.map.kakao.com/743402742,도로명주소:서울 중구 중림로 27,경도:126.96653891350898,위도:37.5585412330739
지번:서울 중구 중림동 1154,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:02-392-9969,장소이름:중림공장PUB,웹링크:http://place.map.kakao.com/27544811,도로명주소:서울 중구 중림로 21,경도:126.966069025352,위도:37.558980785555
지번:서울 중구 중림동 149,음식점,음식점 > 카페 > 커피전문점,전화번호:010-3210-0453,장소이름:커피방앗간,웹링크:http://place.map.kakao.com/241896386,도로명주소:서울 중구 서소문로6길 34,경도:126.96680215739131,위도:37.55958015698682
지번:서울 중구 중림동 156-74,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-313-6080,장소이름:형제네생소금구이,웹링크:http://place.map.kakao.com/13321582,도로명주소:서울 중구 중림로 17,경도:126.96548047458803,위도:37.55902746679544
지번:서울 중구 중림동 200,음식점,"음식점 > 술집 > 호프,요리주점 > 역전할머니맥주",전화번호:02-393-8055,장소이름:역전할머니맥주 서울충정로역점,웹링크:http://place.map.kakao.com/2839942,도로명주소:서울 중구 중림로 10,경도:126.96477882569782,위도:37.55890111998188
지번:서울 중구 중림동 180,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-393-2867,장소이름:비진도해물뚝배기 충정로직영점,웹링크:http://place.map.kakao.com/25985434,도로명주소:서울 중구 중림로 9-4,경도:126.96494619996427,위도:37.55917867688478
지번:서울 중구 중림동 1154,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창 > 곱창이야기",전화번호:02-393-6668,장소이름:곱창이야기 충정로점,웹링크:http://place.map.kakao.com/24064322,도로명주소:서울 중구 중림로 21,경도:126.96579742946032,위도:37.55890862742497
지번:서울 중구 중림동 200,음식점,음식점 > 한식 > 순대,전화번호:070-7789-5149,장소이름:손큰할매순대국 충정로역점,웹링크:http://place.map.kakao.com/1674817063,도로명주소:서울 중구 중림로 10,경도:126.96448453663602,위도:37.55895328965549
지번:서울 중구 중림동 1154,음식점,"음식점 > 술집 > 호프,요리주점 > 생활맥주",전화번호:02-312-1511,장소이름:생활맥주 충정로역점,웹링크:http://place.map.kakao.com/27335803,도로명주소:서울 중구 중림로 21,경도:126.96570912333416,위도:37.55896716662063
지번:서울 중구 중림동 200,음식점,음식점 > 분식 > 김가네,전화번호:02-364-2004,장소이름:김가네 충정로역점,웹링크:http://place.map.kakao.com/1875577725,도로명주소:서울 중구 중림로 10,경도:126.964801466496,위도:37.55889031476881
지번:서울 중구 중림동 156-74,음식점,"음식점 > 한식 > 찌개,전골",전화번호:070-4195-9277,장소이름:안로네,웹링크:http://place.map.kakao.com/151373850,도로명주소:서울 중구 중림로 17,경도:126.965405757033,위도:37.5590697917882
지번:서울 중구 중림동 187,음식점,음식점 > 분식,전화번호:010-7363-8028,장소이름:라면치레,웹링크:http://place.map.kakao.com/311977985,도로명주소:서울 중구 중림로 9-1,경도:126.964726630618,위도:37.559183116477
지번:서울 중구 중림동 186-1,음식점,음식점 > 한식 > 설렁탕,전화번호:02-312-0643,장소이름:정원이네,웹링크:http://place.map.kakao.com/2000331216,도로명주소:서울 중구 중림로 11,경도:126.964846619393,위도:37.5591426073966
지번:서울 중구 중림동 610,음식점,음식점 > 카페 > 테마카페,전화번호:02-313-3449,장소이름:꽃과차소담,웹링크:http://place.map.kakao.com/21395772,도로명주소:서울 중구 서소문로 22,경도:126.964488794393,위도:37.5595209190592
지번:서울 중구 중림동 500,음식점,음식점 > 치킨 > 깐부치킨,전화번호:02-313-9282,장소이름:깐부치킨 충정로역점,웹링크:http://place.map.kakao.com/17490405,도로명주소:서울 중구 서소문로 38,경도:126.966253986606,위도:37.5604260376785
지번:서울 중구 중림동 498,음식점,음식점 > 아시아음식 > 동남아음식,전화번호:02-313-8788,장소이름:포로이 충정로점,웹링크:http://place.map.kakao.com/27273905,도로명주소:서울 중구 청파로 463-21,경도:126.96669316528,위도:37.5603432706778
지번:서울 중구 중림동 500,음식점,음식점 > 카페 > 커피전문점,전화번호:02-364-4569,장소이름:아재커피 충정로점,웹링크:http://place.map.kakao.com/722263301,도로명주소:서울 중구 서소문로 38,경도:126.96640783330434,위도:37.56060267692952
지번:서울 중구 중림동 500,음식점,"음식점 > 간식 > 제과,베이커리",전화번호:010-7193-3960,장소이름:보니케이크,웹링크:http://place.map.kakao.com/12658298,도로명주소:서울 중구 서소문로 38,경도:126.966253986606,위도:37.5604260376785
지번:서울 중구 중림동 500,음식점,음식점 > 카페,전화번호:070-8220-1621,장소이름:카페오늘,웹링크:http://place.map.kakao.com/889923291,도로명주소:서울 중구 서소문로 38,경도:126.966253986606,위도:37.5604260376785
지번:서울 중구 중림동 500,음식점,음식점 > 분식,전화번호:02-2128-0180,장소이름:테마라면,웹링크:http://place.map.kakao.com/16983510,도로명주소:서울 중구 서소문로 38,경도:126.966217778491,위도:37.5604044033997
지번:서울 중구 중림동 500,음식점,음식점 > 카페,전화번호:02-2291-0000,장소이름:커피플,웹링크:http://place.map.kakao.com/653720979,도로명주소:서울 중구 서소문로 38,경도:126.966215514875,위도:37.560404402752
지번:서울 중구 만리동1가 62-16,음식점,음식점 > 카페,전화번호:02-365-1932,장소이름:더하우스1932,웹링크:http://place.map.kakao.com/1769574951,도로명주소:서울 중구 만리재로35길 7,경도:126.967378869803,위도:37.5555429489062
지번:서울 중구 만리동1가 62-14,음식점,"음식점 > 한식 > 육류,고기 > 갈비",전화번호:02-6949-3532,장소이름:봉래축산,웹링크:http://place.map.kakao.com/2092235998,도로명주소:서울 중구 만리재로35길 6,경도:126.967626719735,위도:37.5555430171222
지번:서울 중구 만리동1가 62-19,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:010-9772-8286,장소이름:만리199,웹링크:http://place.map.kakao.com/812076679,도로명주소:서울 중구 만리재로 199,경도:126.9677116332816,위도:37.55546555457986
지번:서울 중구 만리동1가 62-7,음식점,음식점 > 양식,전화번호:02-6356-3303,장소이름:콤바크,웹링크:http://place.map.kakao.com/1330517051,도로명주소:서울 중구 만리재로 193,경도:126.96719915301,위도:37.5550203204904
지번:서울 중구 만리동1가 62-16,음식점,음식점 > 아시아음식,전화번호:02-6941-0366,장소이름:아메리칸 포 하우스,웹링크:http://place.map.kakao.com/373790444,도로명주소:서울 중구 만리재로35길 5,경도:126.967434378133,위도:37.5554204285551
지번:서울 중구 만리동1가 62-21,음식점,음식점 > 간식,전화번호:02-303-6398,장소이름:명품달인왕타코야끼,웹링크:http://place.map.kakao.com/451245340,도로명주소:서울 중구 만리재로 197,경도:126.967641503973,위도:37.5553772376154
지번:서울 중구 만리동1가 62-11,음식점,음식점 > 양식,전화번호:02-393-1824,장소이름:만리재비스트로,웹링크:http://place.map.kakao.com/1646052453,도로명주소:서울 중구 만리재로 201,경도:126.967831535859,위도:37.5556079449278
지번:서울 중구 만리동1가 62-27,음식점,음식점 > 한식,전화번호:02-313-7207,장소이름:공일부엌,웹링크:http://place.map.kakao.com/1541595421,도로명주소:서울 중구 만리재로 209,경도:126.968211615393,위도:37.5560405266924
지번:서울 중구 만리동1가 62-36,음식점,음식점 > 퓨전요리,전화번호:02-312-0205,장소이름:베리키친,웹링크:http://place.map.kakao.com/26644530,도로명주소:서울 중구 만리재로 205,경도:126.9679717839545,위도:37.55581160850519
지번:서울 중구 만리동1가 62-35,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:070-4189-1698,장소이름:비스트로 한강쌀롱,웹링크:http://place.map.kakao.com/1535733722,도로명주소:서울 중구 만리재로 207-11,경도:126.967849532152,위도:37.5558674371279
지번:서울 중구 만리동1가 36-2,음식점,음식점 > 술집 > 와인바,전화번호:070-7543-7737,장소이름:빈공간,웹링크:http://place.map.kakao.com/1283022853,도로명주소:서울 중구 만리재로37길 8,경도:126.96794879338,위도:37.5566423219518
지번:서울 중구 만리동1가 33-1,음식점,음식점 > 퓨전요리,전화번호:02-365-2111,장소이름:서울로PH,웹링크:http://place.map.kakao.com/1109766017,도로명주소:서울 중구 만리재로 211,경도:126.96815265129013,위도:37.55630720606225
지번:서울 중구 만리동1가 62-11,음식점,음식점 > 술집 > 와인바,전화번호:02-6953-0806,장소이름:오헤어22,웹링크:http://place.map.kakao.com/1349943469,도로명주소:서울 중구 만리재로 201,경도:126.967840586648,위도:37.555615155374
지번:서울 중구 만리동1가 61-1,음식점,음식점 > 한식,전화번호:02-312-1420,장소이름:민정이네,웹링크:http://place.map.kakao.com/1447695477,도로명주소:서울 중구 만리재로37길 21,경도:126.967162241127,위도:37.556607867915
지번:서울 중구 만리동1가 35-2,음식점,음식점 > 카페,전화번호:02-2135-6349,장소이름:스토랑,웹링크:http://place.map.kakao.com/662769470,도로명주소:서울 중구 만리재로37길 3,경도:126.968186557718,위도:37.5564153348993
지번:서울 중구 만리동1가 33-1,음식점,음식점 > 간식 > 도넛 > 던킨,전화번호:02-363-2111,장소이름:던킨 서울역서부점,웹링크:http://place.map.kakao.com/151532550,도로명주소:서울 중구 만리재로 211,경도:126.96815265129,위도:37.5563072060623
지번:서울 중구 만리동1가 62-11,음식점,"음식점 > 술집 > 호프,요리주점",전화번호:02-313-5077,장소이름:간장,웹링크:http://place.map.kakao.com/365157336,도로명주소:서울 중구 만리재로 201,경도:126.967831535859,위도:37.5556079449278
지번:서울 중구 만리동1가 33-2,음식점,음식점 > 카페,전화번호:070-4179-2017,장소이름:리블링스 커피&플라워,웹링크:http://place.map.kakao.com/338763795,도로명주소:서울 중구 만리재로 209-3,경도:126.968229652888,위도:37.5562063150883
지번:서울 중구 남대문로5가 67-4,음식점,음식점 > 한식,전화번호:02-312-1697,장소이름:7017서울화반,웹링크:http://place.map.kakao.com/298798897,도로명주소:서울 중구 퇴계로 33,경도:126.96884076362,위도:37.5562821617316
지번:서울 중구 만리동1가 53-8,음식점,음식점 > 일식 > 일본식라면,전화번호:070-4177-0365,장소이름:유즈라멘 만리동점,웹링크:http://place.map.kakao.com/469577034,도로명주소:서울 중구 만리재로 217,경도:126.96823844833658,위도:37.556815391728634
지번:서울 중구 중림동 335,음식점,음식점 > 일식,전화번호:02-363-7799,장소이름:중림동물고기,웹링크:http://place.map.kakao.com/1753271813,도로명주소:서울 중구 만리재로35길 50-1,경도:126.968016384233,위도:37.5573775541343
지번:서울 중구 만리동1가 51-1,음식점,음식점 > 양식 > 피자,전화번호:02-711-7407,장소이름:도우스,웹링크:http://place.map.kakao.com/1141309946,도로명주소:서울 중구 중림로 50-1,경도:126.96819759950526,위도:37.55706405601023
지번:서울 중구 중림동 128-23,음식점,음식점 > 한식,전화번호:02-365-5993,장소이름:이조식당,웹링크:http://place.map.kakao.com/820527185,도로명주소:서울 중구 청파로103길 33,경도:126.968310524991,위도:37.5576551406127
지번:서울 중구 중림동 325-1,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-365-9233,장소이름:석돈,웹링크:http://place.map.kakao.com/1514992324,도로명주소:서울 중구 중림로 40,경도:126.967396040144,위도:37.5576945355075
지번:서울 중구 중림동 129-15,음식점,"음식점 > 일식 > 돈까스,우동",전화번호:02-927-1700,장소이름:춘하추우동,웹링크:http://place.map.kakao.com/528658304,도로명주소:서울 중구 청파로 423,경도:126.96887649233902,위도:37.55745346776663
지번:서울 중구 중림동 129-35,음식점,"음식점 > 간식 > 제과,베이커리",전화번호:02-557-9117,장소이름:해피해피브레드,웹링크:http://place.map.kakao.com/1200525928,도로명주소:서울 중구 청파로 425-2,경도:126.968935261766,위도:37.5576517026473
지번:서울 중구 중림동 325-1,음식점,"음식점 > 한식 > 해물,생선 > 회",전화번호:02-365-9288,장소이름:횟집역,웹링크:http://place.map.kakao.com/474017424,도로명주소:서울 중구 중림로 40,경도:126.967368885584,위도:37.5576765080606
지번:서울 중구 중림동 136,음식점,음식점 > 한식,전화번호:02-362-1243,장소이름:두메산골,웹링크:http://place.map.kakao.com/26977139,도로명주소:서울 중구 중림로 41-2,경도:126.967866833713,위도:37.5577451204208
지번:서울 중구 중림동 128-15,음식점,음식점 > 한식 > 감자탕 > 원당감자탕,전화번호:02-312-1018,장소이름:원당감자탕 서울로점,웹링크:http://place.map.kakao.com/1703767056,도로명주소:서울 중구 중림로 47,경도:126.968355889774,위도:37.5574326064493
지번:서울 중구 중림동 327-1,음식점,음식점 > 한식 > 국수 > 칼국수,전화번호:02-365-1771,장소이름:명동칼국수,웹링크:http://place.map.kakao.com/25117913,도로명주소:서울 중구 중림로 42,경도:126.967740151812,위도:37.5575684904109
지번:서울 중구 중림동 330-1,음식점,음식점 > 한식 > 국밥,전화번호:02-392-3567,장소이름:순대국돼지국밥,웹링크:http://place.map.kakao.com/16708793,도로명주소:서울 중구 만리재로35길 51,경도:126.96786696371284,위도:37.557442385369995
지번:서울 중구 중림동 129,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-313-9947,장소이름:다우리,웹링크:http://place.map.kakao.com/567799036,도로명주소:서울 중구 중림로 47-1,경도:126.968460018466,위도:37.5574173173568
지번:서울 중구 만리동1가 53-29,음식점,"음식점 > 한식 > 해물,생선",전화번호:02-312-6311,장소이름:왕대구뽈찜,웹링크:http://place.map.kakao.com/15839483,도로명주소:서울 중구 만리재로35길 41,경도:126.96747327839152,위도:37.55705484871877
지번:서울 중구 중림동 129-38,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",전화번호:02-313-8023,장소이름:서부족발 본점,웹링크:http://place.map.kakao.com/883169097,도로명주소:서울 중구 청파로 425,경도:126.96889908717117,위도:37.55755078142851
지번:서울 중구 중림동 335-3,음식점,음식점 > 한식,전화번호:02-363-5008,장소이름:리즈너블한식당,웹링크:http://place.map.kakao.com/820860972,도로명주소:서울 중구 만리재로35길 50-1,경도:126.96798244985952,위도:37.55733429706583
지번:서울 중구 중림동 150-1,음식점,음식점 > 한식,전화번호:02-3147-0365,장소이름:도마 중림점,웹링크:http://place.map.kakao.com/302317049,도로명주소:서울 중구 중림로 31,경도:126.96716947162,위도:37.5581846152161
지번:서울 중구 중림동 77-1,음식점,음식점 > 양식,전화번호:02-6010-8088,장소이름:르셰프블루,웹링크:http://place.map.kakao.com/23986974,도로명주소:서울 중구 청파로 435-10,경도:126.96867226638416,위도:37.558667957995624
지번:서울 중구 중림동 128-18,음식점,"음식점 > 한식 > 해물,생선 > 회",전화번호:02-365-7877,장소이름:영덕물회막회,웹링크:http://place.map.kakao.com/12074069,도로명주소:서울 중구 청파로 429,경도:126.96904831024,위도:37.5579616753907
지번:서울 중구 중림동 128-21,음식점,"음식점 > 한식 > 육류,고기",전화번호:02-364-1983,장소이름:소금구이갈매기살,웹링크:http://place.map.kakao.com/13723793,도로명주소:서울 중구 청파로 427-3,경도:126.969016662423,위도:37.5578607553999
지번:서울 중구 중림동 129-43,음식점,음식점 > 한식 > 순대,전화번호:02-393-7077,장소이름:옛날장터순대국밥,웹링크:http://place.map.kakao.com/18826658,도로명주소:서울 중구 청파로 429-1,경도:126.969034728983,위도:37.5579616718297
