id,title,keyword,X,Y,road_address,place_url,
1139097680,진단학회창립터,관광명소,126.9860445,37.58023932,서울 종로구 계동 98,http://place.map.kakao.com/1139097680,
26625231,민영환자결터,관광명소,126.9840311,37.57214363,서울 종로구 공평동 1,http://place.map.kakao.com/26625231,
25027904,의금부 터,관광명소,126.9822622,37.57052609,서울 종로구 공평동 100,http://place.map.kakao.com/25027904,
879152373,충무공 이순신 백의종군로 출발지,관광명소,126.9824546,37.57041079,서울 종로구 공평동 100-19,http://place.map.kakao.com/879152373,
836403827,근우회 터,관광명소,126.9832694,37.57141101,서울 종로구 공평동 17,http://place.map.kakao.com/836403827,
1085974696,육의전터,관광명소,126.9832617,37.57059381,서울 종로구 공평동 70-4,http://place.map.kakao.com/1085974696,
25730252,청계천,관광명소,126.9893056,37.56815011,서울 종로구 관수동,http://place.map.kakao.com/25730252,
1760146954,한국천주교회창립터 표지석,관광명소,126.989507,37.56836457,서울 종로구 관수동 152-2,http://place.map.kakao.com/1760146954,
22017010,굴보쌈골목,관광명소,126.99113,37.5699018,서울 종로구 관수동 43-2,http://place.map.kakao.com/22017010,
798012525,여행자지원센터 안내소,관광명소,126.9873484,37.5684031,서울 종로구 관철동 10-2,http://place.map.kakao.com/798012525,
1099532197,서울의료관광헬프데스크,관광명소,126.9871412,37.56862742,서울 종로구 관철동 10-2,http://place.map.kakao.com/1099532197,
1077299979,밤을 걷는 밤 14화(종로),관광명소,126.985991,37.56956613,서울 종로구 관철동 13-1,http://place.map.kakao.com/1077299979,
1158493656,조선일보창간사옥터,관광명소,126.9840397,37.56889734,서울 종로구 관철동 268,http://place.map.kakao.com/1158493656,
1075973848,대한천일은행본점터,관광명소,126.9840736,37.56888834,서울 종로구 관철동 268,http://place.map.kakao.com/1075973848,
839448202,척화비있던곳,관광명소,126.9834735,37.57002351,서울 종로구 관철동 291-2,http://place.map.kakao.com/839448202,
8138423,젊음의거리,관광명소,126.985733,37.56923453,서울 종로구 관철동 32,http://place.map.kakao.com/8138423,
27068488,한화불꽃길,관광명소,126.9880559,37.56817162,서울 종로구 관철동 37-9,http://place.map.kakao.com/27068488,
8182822,관철동불닭골목,관광명소,126.9844653,37.56903976,서울 종로구 관철동 42-3,http://place.map.kakao.com/8182822,
1131720825,3.1운동기념터 보신각앞,관광명소,126.9836773,37.56976225,서울 종로구 관철동 45-3,http://place.map.kakao.com/1131720825,
7899027,보신각터,관광명소,126.9836456,37.56976765,서울 종로구 관철동 45-5,http://place.map.kakao.com/7899027,
26563941,서울도보관광코스 인사동~운현궁코스,관광명소,126.9841699,37.57392672,서울 종로구 관훈동,http://place.map.kakao.com/26563941,
8053121,인사동거리,관광명소,126.985619,37.57336108,서울 종로구 관훈동,http://place.map.kakao.com/8053121,
1048516858,민주주의민족전선 사무실 터,관광명소,126.9842873,37.5755287,서울 종로구 관훈동 112-4,http://place.map.kakao.com/1048516858,
1048218411,옛 신민당 터,관광명소,126.9839024,37.57560974,서울 종로구 관훈동 117-2,http://place.map.kakao.com/1048218411,
889625100,충훈부터,관광명소,126.9838572,37.57546557,서울 종로구 관훈동 118-2,http://place.map.kakao.com/889625100,
10739841,북인사관광안내소,관광명소,126.9835085,37.57538984,서울 종로구 관훈동 130-3,http://place.map.kakao.com/10739841,
1073197038,한남서림 터,관광명소,126.9856178,37.57359894,서울 종로구 관훈동 18,http://place.map.kakao.com/1073197038,
11300694,이율곡선생살던집터,관광명소,126.9851074,37.57309792,서울 종로구 관훈동 197-28,http://place.map.kakao.com/11300694,
66105607,태화관길,관광명소,126.9853746,37.57275603,서울 종로구 관훈동 198-32,http://place.map.kakao.com/66105607,
1087652892,죽동궁 터,관광명소,126.9844498,37.57253111,서울 종로구 관훈동 198-42,http://place.map.kakao.com/1087652892,
21273056,인사동 문화의거리,관광명소,126.9855916,37.57454678,서울 종로구 관훈동 30-1,http://place.map.kakao.com/21273056,
26419371,정명당,관광명소,126.9857502,37.57417199,서울 종로구 관훈동 30-13,http://place.map.kakao.com/26419371,
7984319,쌈지길,관광명소,126.9847313,37.57435206,서울 종로구 관훈동 38,http://place.map.kakao.com/7984319,
1107278717,쌈지샛길,관광명소,126.9847268,37.57433044,서울 종로구 관훈동 38,http://place.map.kakao.com/1107278717,
25623277,낙원동아구찜거리,관광명소,126.9881185,37.57339379,서울 종로구 낙원동,http://place.map.kakao.com/25623277,
1859752981,서울명예도로 송해길,관광명소,126.9891692,37.57162434,서울 종로구 낙원동 146-2,http://place.map.kakao.com/1859752981,
8066861,조광조선생살던집터,관광명소,126.9875762,37.57369557,서울 종로구 낙원동 278-1,http://place.map.kakao.com/8066861,
133553180,락희거리,관광명소,126.9882771,37.5722117,서울 종로구 낙원동 289-7,http://place.map.kakao.com/133553180,
8080068,지석영선생집터,관광명소,126.9875569,37.57411273,서울 종로구 낙원동 5-2,http://place.map.kakao.com/8080068,
779729325,돈녕부터,관광명소,126.9888497,37.57400924,서울 종로구 낙원동 58-8,http://place.map.kakao.com/779729325,
924441213,돈의동갈매기살골목,관광명소,126.9908806,37.57312734,서울 종로구 돈의동,http://place.map.kakao.com/924441213,
565427508,김상옥열사의상,관광명소,127.0029978,37.58040409,서울 종로구 동숭동,http://place.map.kakao.com/565427508,
853306737,서울대문리대터,관광명소,127.0023605,37.58052393,서울 종로구 동숭동 1-124,http://place.map.kakao.com/853306737,
10139951,구서울대학교 본관,관광명소,127.0029571,37.57999324,서울 종로구 동숭동 1-130,http://place.map.kakao.com/10139951,
780362623,장경교터,관광명소,127.0025699,37.57974637,서울 종로구 동숭동 1-130,http://place.map.kakao.com/780362623,
7825699,대학로거리,관광명소,127.0034236,37.58265296,서울 종로구 동숭동 1-151,http://place.map.kakao.com/7825699,
237313598,안창호선생 흉상,관광명소,127.0021624,37.58229259,서울 종로구 동숭동 1-28,http://place.map.kakao.com/237313598,
8193420,구공업전습소 본관,관광명소,127.0026864,37.57853543,서울 종로구 동숭동 169-1,http://place.map.kakao.com/8193420,
1180286620,낙산정,관광명소,127.0077606,37.57987949,서울 종로구 동숭동 50-141,http://place.map.kakao.com/1180286620,
17980223,낙산공원 제2전망광장,관광명소,127.0067385,37.58247622,서울 종로구 동숭동 산 2-10,http://place.map.kakao.com/17980223,
17558075,낙산공원 제1전망광장,관광명소,127.0074087,37.58164726,서울 종로구 동숭동 산 2-32,http://place.map.kakao.com/17558075,
1167905903,3.1독립운동기념터 중앙학림,관광명소,126.9976902,37.5906574,서울 종로구 명륜1가 2-12,http://place.map.kakao.com/1167905903,
791141769,흥덕사터,관광명소,126.9981771,37.59057182,서울 종로구 명륜1가 2-42,http://place.map.kakao.com/791141769,
19700777,장면가옥,관광명소,126.9996286,37.58760486,서울 종로구 명륜1가 36-1,http://place.map.kakao.com/19700777,
8023185,우암송시열집터,관광명소,126.9969429,37.59070784,서울 종로구 명륜1가 5-99,http://place.map.kakao.com/8023185,
797004688,어유구집터,관광명소,127.0003215,37.58422344,서울 종로구 명륜2가 21-26,http://place.map.kakao.com/797004688,
765291339,경성여자의학전문학교터,관광명소,127.0004506,37.58496135,서울 종로구 명륜2가 4,http://place.map.kakao.com/765291339,
26558865,동네골목길관광코스 13코스(명륜동),관광명소,126.9959831,37.58423148,서울 종로구 명륜3가,http://place.map.kakao.com/26558865,
26563963,서울도보관광코스 성균관유생들의이야기,관광명소,126.9959241,37.58567306,서울 종로구 명륜3가,http://place.map.kakao.com/26563963,
8393139,숭보사,관광명소,126.9963951,37.58658128,서울 종로구 명륜3가 15-1,http://place.map.kakao.com/8393139,
12678084,종로관성묘,관광명소,126.9952084,37.58796516,서울 종로구 명륜3가 51,http://place.map.kakao.com/12678084,
17091814,성균관,관광명소,126.9958969,37.58582803,서울 종로구 명륜3가 53,http://place.map.kakao.com/17091814,
12721154,서울문묘의은행나무,관광명소,126.995906,37.58586768,서울 종로구 명륜3가 53,http://place.map.kakao.com/12721154,
8362509,서울문묘와성균관,관광명소,126.9955482,37.58586767,서울 종로구 명륜3가 53,http://place.map.kakao.com/8362509,
8266789,대성전,관광명소,126.995983,37.58550368,서울 종로구 명륜3가 53,http://place.map.kakao.com/8266789,
8444002,신삼문,관광명소,126.9961687,37.58495588,서울 종로구 명륜3가 53,http://place.map.kakao.com/8444002,
344972428,동삼문,관광명소,126.9963,37.58553162,서울 종로구 명륜3가 53,http://place.map.kakao.com/344972428,
7940795,서무,관광명소,126.9957385,37.58519373,서울 종로구 명륜3가 53,http://place.map.kakao.com/7940795,
8434149,서재,관광명소,126.9955799,37.58574153,서울 종로구 명륜3가 53,http://place.map.kakao.com/8434149,
7870738,명륜당,관광명소,126.9958063,37.58618482,서울 종로구 명륜3가 53,http://place.map.kakao.com/7870738,
17565788,비천당,관광명소,126.9946922,37.58659924,서울 종로구 명륜3가 53,http://place.map.kakao.com/17565788,
10287117,동재,관광명소,126.9962139,37.58593256,서울 종로구 명륜3가 53,http://place.map.kakao.com/10287117,
23881752,진사식당,관광명소,126.9964993,37.58590734,서울 종로구 명륜3가 53,http://place.map.kakao.com/23881752,
243209316,하마비와 탕평비각,관광명소,126.9968593,37.58479733,서울 종로구 명륜3가 53-21,http://place.map.kakao.com/243209316,
1167331012,김창숙선생집터,관광명소,126.9963204,37.5843324,서울 종로구 명륜3가 86-1,http://place.map.kakao.com/1167331012,
95182613,서울명예도로 소나무길,관광명소,127.000231,37.58218449,서울 종로구 명륜4가 79,http://place.map.kakao.com/95182613,
2021650815,돈화문 한옥마을,관광명소,126.9910684,37.57418693,서울 종로구 묘동 141-2,http://place.map.kakao.com/2021650815,
1130724381,6.10독립만세선창터,관광명소,126.9918725,37.57099746,서울 종로구 묘동 204-1,http://place.map.kakao.com/1130724381,
763518343,파자교터,관광명소,126.9922155,37.57095694,서울 종로구 묘동 56,http://place.map.kakao.com/763518343,
900370988,좌포도청터,관광명소,126.9921441,37.57099117,서울 종로구 묘동 58-2,http://place.map.kakao.com/900370988,
8099552,최시형순교터,관광명소,126.9922822,37.5710957,서울 종로구 묘동 59-8,http://place.map.kakao.com/8099552,
10788332,종로귀금속거리,관광명소,126.9928821,37.57181563,서울 종로구 봉익동,http://place.map.kakao.com/10788332,
1170676613,용성스님거주터,관광명소,126.991819,37.57357881,서울 종로구 봉익동 2,http://place.map.kakao.com/1170676613,
8041651,이동녕주석주거지,관광명소,126.99367,37.5716571,서울 종로구 봉익동 60,http://place.map.kakao.com/8041651,
26558537,동네골목길관광코스 3코스(삼청동),관광명소,126.9822975,37.58366439,서울 종로구 삼청동,http://place.map.kakao.com/26558537,
18741274,서울 한양도성 백악구간,관광명소,126.9859956,37.59372718,서울 종로구 삼청동,http://place.map.kakao.com/18741274,
1076468577,옥호정 터,관광명소,126.9814906,37.58724302,서울 종로구 삼청동 127,http://place.map.kakao.com/1076468577,
799986961,태화궁 터,관광명소,126.9805263,37.5857364,서울 종로구 삼청동 145-20,http://place.map.kakao.com/799986961,
12736016,번사창,관광명소,126.9827791,37.58665576,서울 종로구 삼청동 28-1,http://place.map.kakao.com/12736016,
779279849,화기도감터,관광명소,126.9817943,37.58608799,서울 종로구 삼청동 28-50,http://place.map.kakao.com/779279849,
27305913,지청천장군생가터,관광명소,126.9819968,37.5866133,서울 종로구 삼청동 30-1,http://place.map.kakao.com/27305913,
8357298,맹사성집터,관광명소,126.9833481,37.58391683,서울 종로구 삼청동 35-119,http://place.map.kakao.com/8357298,
1215112022,서울도심등산관광센터 북악산,관광명소,126.9820021,37.58323007,서울 종로구 삼청동 63-13,http://place.map.kakao.com/1215112022,
19175180,말바위안내소,관광명소,126.9834091,37.59463144,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/19175180,
12699510,삼청동길,관광명소,126.9817433,37.5906452,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/12699510,
133864079,말바위전망대,관광명소,126.9860613,37.59327849,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/133864079,
1062287768,삼청안내소,관광명소,126.9817703,37.59161107,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/1062287768,
1182353546,취운정 터,관광명소,126.9853549,37.58660656,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/1182353546,
1092255883,서울테마산책길 삼청공원 순환산책길,관광명소,126.9840214,37.59098431,서울 종로구 삼청동 산 2-1,http://place.map.kakao.com/1092255883,
7958336,숙정문,관광명소,126.9810854,37.59565461,서울 종로구 삼청동 산 25-22,http://place.map.kakao.com/7958336,
1131813763,전봉준동상,관광명소,126.9826019,37.56987022,서울 종로구 서린동 26-1,http://place.map.kakao.com/1131813763,
1132312464,황성신문터,관광명소,126.9826585,37.56967201,서울 종로구 서린동 26-1,http://place.map.kakao.com/1132312464,
965914719,전옥서 터,관광명소,126.9821786,37.56966653,서울 종로구 서린동 33,http://place.map.kakao.com/965914719,
781985108,소격서터,관광명소,126.9811161,37.58140272,서울 종로구 소격동 1-1,http://place.map.kakao.com/781985108,
25665927,종친부 경근당,관광명소,126.9813205,37.57887817,서울 종로구 소격동 165-10,http://place.map.kakao.com/25665927,
25665928,종친부 옥첩당,관광명소,126.9813433,37.57858985,서울 종로구 소격동 165-10,http://place.map.kakao.com/25665928,
894996120,옛천도교중앙본부터,관광명소,126.9822524,37.57811246,서울 종로구 송현동 34,http://place.map.kakao.com/894996120,
90988882,서울명예도로 감고당길,관광명소,126.9824665,37.57755568,서울 종로구 송현동 34-4,http://place.map.kakao.com/90988882,
1356925875,열린송현녹지광장,관광명소,126.9817151,37.57656808,서울 종로구 송현동 48-9,http://place.map.kakao.com/1356925875,
27160832,조계사목석가불좌상,관광명소,126.9818289,37.57395882,서울 종로구 수송동 44,http://place.map.kakao.com/27160832,
12651377,보성사터,관광명소,126.9810999,37.57390464,서울 종로구 수송동 80-7,http://place.map.kakao.com/12651377,
898828000,신흥대학 터,관광명소,126.9811407,37.57384338,서울 종로구 수송동 80-7,http://place.map.kakao.com/898828000,
885236959,이종일선생동상,관광명소,126.9811678,37.57406052,서울 종로구 수송동 80-7,http://place.map.kakao.com/885236959,
750523122,용동궁터,관광명소,126.9811283,37.57352443,서울 종로구 수송동 80-7,http://place.map.kakao.com/750523122,
1152591226,대한매일신보창간사옥터,관광명소,126.9810954,37.57393347,서울 종로구 수송동 80-7,http://place.map.kakao.com/1152591226,
18685563,평화의소녀상,관광명소,126.9804103,37.57492626,서울 종로구 수송동 85-5,http://place.map.kakao.com/18685563,
8339337,목은이색선생영당,관광명소,126.9808962,37.5738974,서울 종로구 수송동 91,http://place.map.kakao.com/8339337,
26558563,동네골목길관광코스 15코스(숭인동),관광명소,127.0180407,37.57766733,서울 종로구 숭인동,http://place.map.kakao.com/26558563,
1377699512,정업원터,관광명소,127.0164834,37.57966416,서울 종로구 숭인동 17-1,http://place.map.kakao.com/1377699512,
561320003,상춘원 터,관광명소,127.018588,37.5753661,서울 종로구 숭인동 178-3,http://place.map.kakao.com/561320003,
10507526,동관왕묘,관광명소,127.0182569,37.57312628,서울 종로구 숭인동 238-1,http://place.map.kakao.com/10507526,
2124221889,서울명예도로 박수근길,관광명소,127.0157797,37.57142917,서울 종로구 숭인동 316-3,http://place.map.kakao.com/2124221889,
765334850,동망봉,관광명소,127.0175478,37.57605552,서울 종로구 숭인동 58,http://place.map.kakao.com/765334850,
1168475502,3.1운동 유적지 상춘원터,관광명소,127.0185877,37.57413174,서울 종로구 숭인동 72-12,http://place.map.kakao.com/1168475502,
1808719928,이준 열사의집터,관광명소,126.9851293,37.5766046,서울 종로구 안국동 148,http://place.map.kakao.com/1808719928,
864624511,안동별궁 터,관광명소,126.9834471,37.5766278,서울 종로구 안국동 175-112,http://place.map.kakao.com/864624511,
896872305,감고당터,관광명소,126.983551,37.57775406,서울 종로구 안국동 37-1,http://place.map.kakao.com/896872305,
772288980,서광범집터,관광명소,126.9828921,37.57797921,서울 종로구 안국동 37-1,http://place.map.kakao.com/772288980,
1869801000,핸더스,관광명소,126.9842643,37.57748386,서울 종로구 안국동 75-1,http://place.map.kakao.com/1869801000,
8032163,윤보선가,관광명소,126.9836934,37.57897943,서울 종로구 안국동 8-1,http://place.map.kakao.com/8032163,
853831687,한국공해문제연구소 터,관광명소,127.0028222,37.57547115,서울 종로구 연건동 192-1,http://place.map.kakao.com/853831687,
12776869,서울경모궁지,관광명소,126.9990717,37.58066361,서울 종로구 연건동 28-2,http://place.map.kakao.com/12776869,
17572071,서울대학교병원 세종대왕동상,관광명소,126.9970112,37.58096991,서울 종로구 연건동 28-2,http://place.map.kakao.com/17572071,
765511663,응란교터,관광명소,127.0016925,37.58135466,서울 종로구 연건동 28-2,http://place.map.kakao.com/765511663,
8193790,구대한의원 본관,관광명소,126.9989857,37.57848681,서울 종로구 연건동 28-21,http://place.map.kakao.com/8193790,
8227748,남이장군집터,관광명소,127.0019291,37.57835074,서울 종로구 연건동 72-24,http://place.map.kakao.com/8227748,
1963546270,한위건집터,관광명소,126.9990944,37.57489004,서울 종로구 연지동 5-4,http://place.map.kakao.com/1963546270,
881091713,고대생4.18피습현장,관광명소,126.9977678,37.56941467,서울 종로구 예지동 187-2,http://place.map.kakao.com/881091713,
8183091,경추문,관광명소,126.989322,37.57997117,서울 종로구 와룡동,http://place.map.kakao.com/8183091,
8144861,향목,관광명소,126.9894127,37.57926119,서울 종로구 와룡동,http://place.map.kakao.com/8144861,
26563579,도심고궁나들길,관광명소,126.9894082,37.5790017,서울 종로구 와룡동,http://place.map.kakao.com/26563579,
26563952,서울도보관광코스 창덕궁~생태코스,관광명소,126.9911516,37.57912078,서울 종로구 와룡동,http://place.map.kakao.com/26563952,
26563947,서울도보관광코스 창덕궁,관광명소,126.9919531,37.57928301,서울 종로구 와룡동,http://place.map.kakao.com/26563947,
8411630,성종태실비,관광명소,126.9944119,37.58072475,서울 종로구 와룡동,http://place.map.kakao.com/8411630,
26563943,서울도보관광코스 창경궁,관광명소,126.9945115,37.58008324,서울 종로구 와룡동,http://place.map.kakao.com/26563943,
8094389,창경궁 집복헌,관광명소,126.9945614,37.57972645,서울 종로구 와룡동,http://place.map.kakao.com/8094389,
26563945,서울도보관광코스 창경궁~생태코스,관광명소,126.9951999,37.57944177,서울 종로구 와룡동,http://place.map.kakao.com/26563945,
8116578,창경궁 춘당지,관광명소,126.9949099,37.58189967,서울 종로구 와룡동,http://place.map.kakao.com/8116578,
7907048,부용지,관광명소,126.9929219,37.58170495,서울 종로구 와룡동,http://place.map.kakao.com/7907048,
8028879,창경궁 월근문,관광명소,126.9966172,37.58140238,서울 종로구 와룡동,http://place.map.kakao.com/8028879,
776667280,통례원터,관광명소,126.9902406,37.57671866,서울 종로구 와룡동 139-4,http://place.map.kakao.com/776667280,
10151851,창경궁 관천대,관광명소,126.9949555,37.57747038,서울 종로구 와룡동 2-1,http://place.map.kakao.com/10151851,
17933128,창경궁 문정문,관광명소,126.995037,37.57826686,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17933128,
17578525,창경궁 함양문,관광명소,126.9930806,37.57952365,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17578525,
7873650,창경궁 명정전,관광명소,126.9949101,37.57874258,서울 종로구 와룡동 2-1,http://place.map.kakao.com/7873650,
8107810,창경궁 통명전,관광명소,126.9936965,37.57970118,서울 종로구 와룡동 2-1,http://place.map.kakao.com/8107810,
7872875,창경궁 문정전,관광명소,126.9948241,37.57855157,서울 종로구 와룡동 2-1,http://place.map.kakao.com/7872875,
8149616,창경궁 함인정,관광명소,126.9942988,37.57891555,서울 종로구 와룡동 2-1,http://place.map.kakao.com/8149616,
8175540,창경궁 경춘전,관광명소,126.9939456,37.57915699,서울 종로구 와룡동 2-1,http://place.map.kakao.com/8175540,
17808094,창경궁 양화당,관광명소,126.9940678,37.57973003,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17808094,
13122293,창경궁 풍기대,관광명소,126.9947787,37.58022381,서울 종로구 와룡동 2-1,http://place.map.kakao.com/13122293,
17808099,창경궁 숭문당,관광명소,126.9945796,37.57864526,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17808099,
17808594,창경궁 영춘헌,관광명소,126.9947154,37.57971925,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17808594,
11196823,창경궁 환경전,관광명소,126.9942625,37.57926513,서울 종로구 와룡동 2-1,http://place.map.kakao.com/11196823,
17808110,창경궁 성종태실,관광명소,126.994199,37.58079321,서울 종로구 와룡동 2-1,http://place.map.kakao.com/17808110,
18984077,창경궁 빈양문,관광명소,126.9946067,37.57873176,서울 종로구 와룡동 2-1,http://place.map.kakao.com/18984077,
11156260,창경궁,관광명소,126.9951999,37.57941654,서울 종로구 와룡동 2-1,http://place.map.kakao.com/11156260,
10972261,홍화문,관광명소,126.9963547,37.57881832,서울 종로구 와룡동 2-1,http://place.map.kakao.com/10972261,
18983768,창경궁 옥천교,관광명소,126.9961283,37.57883273,서울 종로구 와룡동 2-1,http://place.map.kakao.com/18983768,
7945154,창경궁 선인문,관광명소,126.9966943,37.57781282,서울 종로구 와룡동 2-1,http://place.map.kakao.com/7945154,
7873647,창경궁 명정문,관광명소,126.9957252,37.57884353,서울 종로구 와룡동 2-1,http://place.map.kakao.com/7873647,
