address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 중구 만리동2가 273,,,부동산 > 주거시설 > 아파트 > 아파트 동,,26765100,,서울역센트럴자이아파트 112동,http://place.map.kakao.com/26765100,서울 중구 만리재로 175,126.96357139175522,37.553878593803134
서울 중구 만리동2가 218-2,,,"교육,학문 > 학교부속시설",,11471512,02-390-7211,환일중학교 행정실,http://place.map.kakao.com/11471512,서울 중구 환일길 47,126.96277143170735,37.55355939105095
서울 중구 만리동2가 218-126,,,"사회,공공기관 > 단체,협회",,312352703,,만리동형동조합,http://place.map.kakao.com/312352703,서울 중구 만리재로27길 69,126.962078501494,37.5542042849877
서울 중구 만리동2가 176-1,,,"서비스,산업 > 건설,건축 > 종합건설사",,25136131,02-362-7525,유탑엔지니어링 현장사무소,http://place.map.kakao.com/25136131,서울 중구 만리재로 175,126.963920894572,37.5542841501354
서울 중구 만리동2가 218-2,,,"교육,학문 > 학교부속시설",,9632901,02-390-7211,환일중학교 교무실,http://place.map.kakao.com/9632901,서울 중구 환일길 47,126.962780476384,37.55357741386
서울 중구 만리동2가 218-105,,,"문화,예술 > 음악",,881546422,02-793-4844,제이뮤직,http://place.map.kakao.com/881546422,서울 중구 만리재로27길 69,126.9620875634261,37.554188069937574
서울 중구 만리동2가 273,AG2,중개업소,부동산 > 부동산서비스 > 부동산중개업소,,212055589,,서울역자이 공인중개사사무소,http://place.map.kakao.com/212055589,서울 중구 만리재로 175,126.964029780062,37.5537832285713
서울 중구 만리동2가 273,,,부동산 > 주거시설 > 아파트,,26308995,,서울역센트럴자이아파트,http://place.map.kakao.com/26308995,서울 중구 만리재로 175,126.9632574928214,37.554724533455605
서울 중구 만리동2가,PO3,공공기관,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 동행정복지센터",,8559658,02-3396-6920,중림동주민센터,http://place.map.kakao.com/8559658,서울 중구 만리재로 175,126.9644367172,37.5547888653597
서울 중구 만리동2가 37-1,,,"교통,수송 > 입출구",,1142964882,,서울역센트럴자이아파트 정문,http://place.map.kakao.com/1142964882,서울 중구 만리재로 175,126.964070005939,37.5548572301628
서울 중구 만리동2가 273,,,"서비스,산업 > 관리,운영 > 건물관리사무소",,825912513,02-362-9951,서울역센트럴자이아파트 관리사무소,http://place.map.kakao.com/825912513,서울 중구 만리재로 175,126.963907039358,37.5548535764684
서울 중구 만리동2가 273,CE7,카페,음식점 > 카페,,671680043,,쉼터올래,http://place.map.kakao.com/671680043,서울 중구 만리재로 175,126.96437900702526,37.55477262999856
서울 중구 만리동2가 6-1,,,"스포츠,레저 > 스포츠시설",,17567062,,손기정체육공원 배드민턴장,http://place.map.kakao.com/17567062,,126.964237251428,37.5553798595747
서울 중구 만리동2가 48-10,PK6,주차장,"교통,수송 > 교통시설 > 주차장",,1006677709,,서울역센트럴자이아파트 주차장,http://place.map.kakao.com/1006677709,서울 중구 만리재로 175,126.963386100544,37.5555597982224
서울 중구 만리동2가 273,AC5,학원,"교육,학문 > 학원 > 수학학원 > 플레이팩토",,934494975,010-2686-5208,플레이팩토 매쓰,http://place.map.kakao.com/934494975,서울 중구 만리재로 175,126.963252732335,37.5552002587446
서울 중구 만리동2가 273,,,"사회,공공기관 > 단체,협회 > 사회복지시설 > 아동복지시설",,1184589002,,우리동네키움센터 중구 8호점,http://place.map.kakao.com/1184589002,서울 중구 만리재로 175,126.962888620565,37.5545847634461
서울 중구 만리동2가 2-2,,,여행 > 공원시설물,,18059817,,손기정체육공원 생활정보관,http://place.map.kakao.com/18059817,서울 중구 손기정로 101,126.963829730237,37.5555815588992
서울 중구 만리동2가 273,,,"가정,생활 > 화장실",,1975883441,,중림동주민센터 개방화장실,http://place.map.kakao.com/1975883441,서울 중구 만리재로 175,126.964435581623,37.554796973997
서울 중구 만리동2가 176-1,,,"가정,생활 > 미용 > 미용실",,20743266,,영미용실,http://place.map.kakao.com/20743266,서울 중구 만리재로 175,126.963535802152,37.5549183342371
서울 중구 만리동2가 48-10,,,"교통,수송 > 입출구",,423188181,,서울역센트럴자이아파트 주차장입구,http://place.map.kakao.com/423188181,서울 중구 만리재로 175,126.963458559745,37.5555021568241
서울 중구 만리동2가 2,SC4,학교,"교육,학문 > 학교 > 초등학교",,7944060,02-392-5469,서울봉래초등학교,http://place.map.kakao.com/7944060,서울 중구 손기정로 73,126.964214051497,37.5565619612912
서울 중구 만리동2가 2,,,"스포츠,레저 > 수영,수상 > 수영장",,5955723,02-364-8877,봉래체육문화센터,http://place.map.kakao.com/5955723,서울 중구 손기정로 73,126.96372314401351,37.55600049005831
서울 중구 만리동2가 2,,,"교육,학문 > 학교부속시설",,9110927,,서울봉래초등학교 교무실,http://place.map.kakao.com/9110927,서울 중구 손기정로 73,126.964209529667,37.5565511479514
서울 중구 만리동2가 2,,,"교육,학문 > 학교부속시설",,11139575,,서울봉래초등학교 행정실,http://place.map.kakao.com/11139575,서울 중구 손기정로 73,126.964218583668,37.5565511506956
서울 중구 중림동 201,,,부동산 > 주거시설 > 아파트 > 아파트 동,,1545117050,,중림동삼성사이버빌리지아파트(201) 201동,http://place.map.kakao.com/1545117050,서울 중구 중림로4길 41,126.964410639231,37.557270204648
서울 중구 중림동 397-9,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,684938424,02-363-6660,갈비정,http://place.map.kakao.com/684938424,서울 중구 중림로4길 8,126.964126981118,37.5587675761623
서울 중구 중림동 393-3,,,"문화,예술 > 종교 > 기독교 > 교회",,10505167,02-392-6442,서문밖교회,http://place.map.kakao.com/10505167,서울 중구 중림로4길 32,126.964032398086,37.5577548265694
서울 중구 중림동 397-14,,,여행 > 숙박,,143494745,,시스앤브로JL,http://place.map.kakao.com/143494745,서울 중구 중림로2길 13-3,126.96366871638634,37.55854579074941
서울 중구 중림동 398-10,,,"부동산 > 주거시설 > 고시원,고시텔",,1202911563,,위드하우스,http://place.map.kakao.com/1202911563,서울 중구 중림로2길 6-1,126.963443380316,37.5587745744608
서울 중구 중림동 398-16,PM9,약국,"의료,건강 > 약국",,2102246293,02-363-9066,충청로조은약국,http://place.map.kakao.com/2102246293,서울 중구 중림로2길 16,126.9633178927865,37.55848801845945
서울 중구 중림동 400-12,,,"부동산 > 주거시설 > 고시원,고시텔",,11810391,02-393-1502,싱글하우스 충정로점,http://place.map.kakao.com/11810391,서울 중구 서소문로2길 10,126.96258328825132,37.558647264434896
서울 중구 중림동 397-17,,,"가정,생활 > 이발소",,15950845,02-362-2506,동일,http://place.map.kakao.com/15950845,서울 중구 중림로2길 5,126.963715015391,37.5587602422988
서울 중구 중림동 398-16,,,"부동산 > 주거시설 > 빌라,주택",,1835821464,,충정빌라,http://place.map.kakao.com/1835821464,서울 중구 중림로2길 16,126.963317892787,37.5584880184594
서울 중구 중림동 398-25,,,"부동산 > 주거시설 > 빌라,주택",,530226839,,중림하이츠빌라,http://place.map.kakao.com/530226839,서울 중구 서소문로2길 7,126.962892206135,37.5587653925483
서울 중구 중림동 396-8,,,"가정,생활 > 이발소",,267265420,,새마을,http://place.map.kakao.com/267265420,서울 중구 중림로4길 24,126.9641385770397,37.55818733752933
서울 중구 중림동 400-17,,,"가정,생활 > 미용 > 미용실",,18230189,070-8117-2090,은혜헤어,http://place.map.kakao.com/18230189,서울 중구 서소문로2길 8,126.9626624810529,37.558711260299134
서울 중구 중림동 397-10,,,"가정,생활 > 패션 > 의류판매 > 남성의류,양복",,117551957,010-3433-1839,라반타노,http://place.map.kakao.com/117551957,서울 중구 중림로4길 12,126.964131563535,37.5586522499256
서울 중구 중림동 398-16,,,"부동산 > 주거시설 > 고시원,고시텔",,1360042895,,정명고시텔,http://place.map.kakao.com/1360042895,서울 중구 중림로2길 16,126.963384677467,37.5584682172525
서울 중구 중림동 398-11,,,"가정,생활 > 세탁소",,2046739425,02-393-4534,충북세탁,http://place.map.kakao.com/2046739425,서울 중구 중림로2길 12,126.963543008887,37.5587097334751
서울 중구 중림동 395-2,,,"부동산 > 주거시설 > 빌라,주택",,542067922,,궁전빌라2차,http://place.map.kakao.com/542067922,서울 중구 중림로2길 26,126.963356588601,37.5580483438582
서울 중구 중림동 398-16,,,"문화,예술 > 종교 > 기독교 > 교회",,14851429,,그루터기교회,http://place.map.kakao.com/14851429,서울 중구 중림로2길 16,126.963339397477,37.5584862231444
서울 중구 중림동 400-17,,,"의료,건강 > 임신,출산 > 산모도우미",,1749102072,02-313-8017,맘스힐링,http://place.map.kakao.com/1749102072,서울 중구 서소문로2길 8,126.962683999752,37.5586815341979
서울 중구 중림동 396-7,,,"사회,공공기관 > 단체,협회 > 사회복지시설 > 노인복지시설",,912016516,02-2275-0191,복지플러스재가노인복지센터,http://place.map.kakao.com/912016516,서울 중구 중림로4길 20,126.964123816017,37.5582873437312
서울 중구 중림동 397-16,,,"서비스,산업 > 마케팅 > 간판",,26348176,1666-6176,대일지에스,http://place.map.kakao.com/26348176,서울 중구 중림로2길 9,126.963692426937,37.5586629276681
서울 중구 중림동 397-9,,,"서비스,산업 > 인터넷,IT > 소프트웨어",,23420716,02-393-0715,위지원시스템즈,http://place.map.kakao.com/23420716,서울 중구 중림로4길 6-1,126.96401833162753,37.558763939112815
서울 중구 중림동 393-1,,,"가정,생활 > 슈퍼마켓",,15996451,02-392-8896,중림알뜰슈퍼,http://place.map.kakao.com/15996451,서울 중구 중림로2길 21-32,126.96395872682818,37.55797554842513
서울 중구 중림동 396-11,,,"가정,생활 > 통신판매 > 인터넷쇼핑몰",,554391979,02-393-0581,프리엔,http://place.map.kakao.com/554391979,서울 중구 중림로4길 26,126.96400961148147,37.55806926765626
서울 중구 중림동 398-25,FD6,음식점,음식점 > 도시락 > 배달도시락,,1114516331,,스트릿테이블 중림동점,http://place.map.kakao.com/1114516331,서울 중구 서소문로2길 7,126.962882028128,37.5587491714014
서울 중구 중림동 398-25,,,"서비스,산업 > 전문대행 > 공간대여 > 모임공간",,1448649236,010-9299-7914,오페라애아트컴퍼니,http://place.map.kakao.com/1448649236,서울 중구 서소문로2길 7,126.962892206135,37.5587653925483
서울 중구 중림동 397-16,,,"가정,생활 > 미용 > 피부관리",,15688327,02-363-6634,닥터큐 유기농스킨케어 충정로점,http://place.map.kakao.com/15688327,서울 중구 중림로2길 9,126.963687903307,37.5586557183
서울 중구 중림동 398-25,AG2,중개업소,부동산 > 부동산서비스 > 부동산중개업소,,17182893,,중앙 공인중개사사무소,http://place.map.kakao.com/17182893,서울 중구 서소문로2길 7,126.962909183781,37.5587635958888
서울 중구 중림동 400-18,,,"부동산 > 주거시설 > 빌라,주택",,1370705415,,한진빌라,http://place.map.kakao.com/1370705415,서울 중구 서소문로2길 12,126.962669350412,37.5585535879773
서울 중구 중림동 398-16,,,"언론,미디어 > 신문",,11001540,,대한법정신문,http://place.map.kakao.com/11001540,서울 중구 중림로2길 16,126.963330346775,37.5584790123567
서울 중구 중림동 397-17,,,"가정,생활 > 식품판매",,19575620,02-312-9974,우성농산,http://place.map.kakao.com/19575620,서울 중구 중림로2길 5,126.963715015391,37.5587602422988
서울 중구 중림동 398-1,CS2,편의점,"가정,생활 > 편의점 > GS25",,20038396,02-3147-0243,GS25 충정로사랑점,http://place.map.kakao.com/20038396,서울 중구 서소문로 8,126.962936232335,37.5589942596331
서울 중구 중림동 200,,,"가정,생활 > 여가시설 > 게임방,PC방",,1050309589,,메가3POP피씨카페 충정로점,http://place.map.kakao.com/1050309589,서울 중구 중림로 10,126.96431478500517,37.5589190005831
서울 중구 중림동 400-6,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",,27119857,02-913-1641,마포대도소곱창,http://place.map.kakao.com/27119857,서울 중구 손기정로1길 42,126.96226626169,37.558900343723
서울 중구 중림동 623,HP8,병원,"의료,건강 > 병원 > 정형외과",,407603804,02-313-7582,참본정형외과의원 충정로점,http://place.map.kakao.com/407603804,서울 중구 서소문로 18,126.964225216258,37.55924873839568
서울 중구 중림동 398-6,HP8,병원,"의료,건강 > 병원 > 내과",,989344704,02-365-1175,충정로연세내과의원,http://place.map.kakao.com/989344704,서울 중구 서소문로 12,126.963339164399,37.5589619495388
서울 중구 중림동 400-7,FD6,음식점,"음식점 > 한식 > 해물,생선",,166104597,02-363-0990,e문어세상 충정로직영점,http://place.map.kakao.com/166104597,서울 중구 손기정로1길 46,126.962433765954,37.558900397137
서울 중구 중림동 401-4,FD6,음식점,음식점 > 한식,,550581873,010-2769-0195,오공일,http://place.map.kakao.com/550581873,서울 중구 손기정로1길 38,126.962055776988,37.5588462164421
서울 중구 중림동 731-1,,,"교통,수송 > 지하철,전철 > 지하철출구",,8097531,,충정로역 2호선 5번출구,http://place.map.kakao.com/8097531,,126.963873336314,37.5590269859811
서울 중구 중림동 398-8,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1953532677,,우이락 충정로점,http://place.map.kakao.com/1953532677,서울 중구 서소문로 14,126.963587016438,37.558980947176
서울 중구 중림동 200,,,"가정,생활 > 슈퍼마켓",,1929155551,02-392-4421,햇빛촌할인마트 충정로점,http://place.map.kakao.com/1929155551,서울 중구 중림로 10,126.96444493267468,37.55893525779455
서울 중구 중림동 400-15,FD6,음식점,"음식점 > 한식 > 육류,고기",,1536966308,02-365-7792,한우정육마당 충정로점,http://place.map.kakao.com/1536966308,서울 중구 손기정로1길 50,126.96267481246046,37.5589482264297
서울 중구 중림동 398-9,HP8,병원,"의료,건강 > 병원 > 이비인후과",,1341553011,02-363-3788,충정로수이비인후과의원,http://place.map.kakao.com/1341553011,서울 중구 중림로2길 6,126.963565565573,37.5588719199135
서울 중구 중림동 200,CE7,카페,음식점 > 카페 > 커피전문점 > 메가MGC커피,,144774322,02-393-1005,메가MGC커피 충정로역점,http://place.map.kakao.com/144774322,서울 중구 중림로 10,126.9642559041635,37.55897754758139
서울 중구 중림동 397-2,,,"서비스,산업 > 정보통신 > SK텔레콤 > SKT대리점",,25598198,02-393-6611,T world 윈윈대리점충정로,http://place.map.kakao.com/25598198,서울 중구 중림로 2-1,126.963936751154,37.5589549256032
서울 중구 중림동 623,,,"가정,생활 > 가구판매",,1441604550,02-362-9596,시몬스 아현점,http://place.map.kakao.com/1441604550,서울 중구 서소문로 18,126.964230862291,37.5592757700168
서울 중구 중림동 398-1,,,"가정,생활 > 반려동물 > 반려동물용품",,243404308,02-363-1112,서울렙타일,http://place.map.kakao.com/243404308,서울 중구 서소문로 8,126.96285588082503,37.55898342241745
서울 중구 중림동 200,,,"스포츠,레저 > 요가,필라테스 > 필라테스",,633615297,02-362-2299,다짐필라테스 충정로역점,http://place.map.kakao.com/633615297,서울 중구 중림로 10,126.9643260869703,37.558952340889924
서울 중구 중림동 398-6,PM9,약국,"의료,건강 > 약국",,9744443,02-392-7855,건강백세약국,http://place.map.kakao.com/9744443,서울 중구 서소문로 12,126.9632803057519,37.55897364420999
서울 중구 중림동 200,FD6,음식점,음식점 > 중식 > 중국요리,,2042768685,02-392-1909,찐하오,http://place.map.kakao.com/2042768685,서울 중구 중림로 10,126.96444719753124,37.55893255548536
서울 중구 중림동 398-6,,,"부동산 > 주거시설 > 고시원,고시텔",,20555321,02-312-9111,웰빙원룸고시텔,http://place.map.kakao.com/20555321,서울 중구 서소문로 12,126.963339148507,37.5589943854279
서울 중구 중림동 398-1,FD6,음식점,음식점 > 치킨 > 계림원,,106101699,02-3147-0777,계림원 충정로역점,http://place.map.kakao.com/106101699,서울 중구 서소문로 8,126.96290002051148,37.558983436295435
서울 중구 중림동 619,,,"언론,미디어 > 신문",,1967553946,02-334-7114,아이뉴스24,http://place.map.kakao.com/1967553946,서울 중구 서소문로 18,126.96422407757449,37.559263154002934
서울 중구 중림동 398-8,HP8,병원,"의료,건강 > 병원 > 치과",,15233093,02-312-1077,연세미래치과의원,http://place.map.kakao.com/15233093,서울 중구 서소문로 14,126.963606246734,37.5590016760374
서울 중구 중림동 398-2,,,"가정,생활 > 슈퍼마켓",,9894612,02-393-2608,우리농산물할인마트,http://place.map.kakao.com/9894612,서울 중구 서소문로 10,126.963144484693,37.558987116847
서울 중구 중림동 200,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",,11225716,02-312-8280,파리바게뜨 충정로역점,http://place.map.kakao.com/11225716,서울 중구 중림로 10,126.96428420743375,37.5589595362053
서울 중구 중림동 400-14,,,"가정,생활 > 여가시설 > 뽑기방",,1689464407,010-5778-8245,중림뽑기당,http://place.map.kakao.com/1689464407,서울 중구 손기정로1길 48,126.962588782287,37.5589770311074
서울 중구 중림동 397-2,CE7,카페,음식점 > 카페,,519022597,,카페투샷,http://place.map.kakao.com/519022597,서울 중구 중림로 2-1,126.96399559841157,37.5589666565248
